,x,y,z
1570,136465.15875,1419329.67255,82.7282
1571,136465.7108,1419329.7732,82.72210000000001
1572,136466.2537,1419329.87385,82.76175
1573,136467.37305,1419330.0873500002,82.98134999999999
1574,136468.47715,1419330.30085,83.31685
1575,136469.03225,1419330.40455,83.3565
1576,136471.22520000002,1419330.7980000002,83.24974999999999
1577,136471.7803,1419330.8956,83.1369
1578,136472.3354,1419330.99625,83.20095
1579,136475.0926,1419331.4995000002,83.25585000000001
1580,136475.6477,1419331.6032,83.2955
1581,136476.1906,1419331.7008000002,83.24974999999999
1582,136476.74265,1419331.7984,83.1857
1583,136478.40185,1419332.0912,82.98134999999999
1584,136478.9539,1419332.1948999998,83.06065
1585,136479.5029,1419332.29555,83.07589999999999
1586,136482.27229999998,1419332.8048999999,83.27109999999999
1587,136484.47135,1419333.20445,83.23145
1588,136485.0295,1419333.3051,83.2284
1589,136485.5724,1419333.4057500002,83.26805
1590,136488.34485,1419333.90595,83.1369
1591,136488.8908,1419334.0005,83.0881
1592,136489.4459,1419334.1042000002,83.1125
1593,136491.64495000002,1419334.51595,83.39005
1594,136492.20309999998,1419334.6166,83.40835000000001
1595,136494.4174,1419335.0192,83.42054999999999
1596,136494.95725,1419335.1168,83.3809
1597,136498.27565,1419335.7145999998,83.1857
1598,136498.8338,1419335.8122,83.12165
1599,136499.39195,1419335.9098,83.04845
1600,136501.59100000001,1419336.3124,83.0149
1601,136502.1461,1419336.41915,83.10335
1602,136502.7012,1419336.5198000001,83.15214999999999
1603,136504.35735,1419336.82785,83.2833
1604,136505.45535,1419337.0322,83.33515
1605,136507.66965,1419337.4317500002,83.25585000000001
1606,136508.2095,1419337.52935,83.2284
1607,136508.7707,1419337.63,83.1674
1608,136511.5157,1419338.1363000001,83.2955
1609,136512.06775,1419338.24305,83.43885
1610,136512.62284999999,1419338.3436999999,83.37175
1611,136515.37395,1419338.8439000002,83.34125
1612,136517.5791,1419339.2465,83.34125
1613,136518.122,1419339.3441,83.326
1614,136519.72325,1419339.9297,83.2467
1615,136516.96605,1419339.43255,83.3687
1616,136516.414,1419339.3319,83.35955
1617,136515.86805,1419339.23125,83.3565
1618,136514.7548,1419339.0299499999,83.3565
1619,136514.21495,1419338.9323500001,83.3687
1620,136513.1017,1419338.73105,83.38700000000001
1621,136512.55575,1419338.6304000001,83.39005
1622,136510.90875,1419338.32235,83.2101
1623,136510.3506,1419338.21865,83.11859999999999
1624,136509.2526,1419338.0143,83.08505000000001
1625,136507.03220000002,1419337.6208499998,83.28635
1626,136506.47405,1419337.5202,83.33515
1627,136503.71685,1419337.0139000001,83.23145
1628,136503.1587,1419336.9101999998,83.1857
1629,136500.9566,1419336.5015,82.98745000000001
1630,136500.40455,1419336.4008499999,82.96915000000001
1631,136499.84335,1419336.3002,83.00574999999999
1632,136498.7362,1419336.105,83.16130000000001
1633,136497.63210000002,1419335.91285,83.40225
1634,136497.07395,1419335.8122,83.3809
1635,136496.5158,1419335.71155,83.4053
1636,136493.7525,1419335.2083,83.33210000000001
1637,136493.20655,1419335.1107,83.3626
1638,136492.6484,1419335.01005,83.38395
1639,136489.88509999998,1419334.49765,83.08505000000001
1640,136489.33,1419334.39395,83.0271
1641,136487.66775,1419334.1011499998,83.19484999999999
1642,136487.12485,1419334.0066,83.29245
1643,136483.24525,1419333.3051,83.32905
1644,136480.4789,1419332.79575,83.1125
1645,136479.92380000002,1419332.6920500002,83.06065
1646,136477.70645,1419332.2864,82.98134999999999
1647,136477.1605,1419332.19185,83.06065
1648,136476.6115,1419332.0973,83.18875
1649,136474.3972,1419331.7008000002,83.24365
1650,136473.85125,1419331.6032,83.28635
1651,136473.2992,1419331.50255,83.26195
1652,136470.54200000002,1419331.0023500002,83.24365
1653,136469.9869,1419330.9017,83.27415
1654,136466.6685,1419330.2825500001,82.79835000000001
1655,136464.4664,1419329.88605,82.8563
1656,136463.9296,1419329.7976000002,83.0698
1657,136461.17545,1419329.2973999998,83.05454999999999
1658,136460.63255,1419329.1998,83.0515
1659,136457.3477,1419328.6111499998,83.21315
1660,136456.80175,1419328.51355,83.28025
1661,136456.25579999998,1419328.41595,83.2833
1662,136455.14865,1419328.2116,83.18265000000001
1663,136454.60575000002,1419328.10485,83.02404999999999
1664,136451.32395,1419327.51315,83.04235
1665,136450.77800000002,1419327.4216500001,83.20095
1666,136449.68305,1419327.2173000001,83.11555
1667,136447.49315,1419326.8208,83.06675
1668,136446.9594,1419326.7232000001,83.05454999999999
1669,136444.22355,1419326.2291,83.1125
1670,136443.69285,1419326.13455,83.1308
1671,136443.14385,1419326.03695,83.18265000000001
1672,136441.8659,1419326.0461000002,83.40835000000001
1673,136442.40575,1419326.14065,83.32905
1674,136445.66315,1419326.72625,83.1125
1675,136446.21215,1419326.82385,83.0515
1676,136448.9419,1419327.321,83.1125
1677,136449.48175,1419327.4216500001,83.1247
1678,136450.0338,1419327.52535,83.2101
1679,136452.7483,1419328.00115,82.76480000000001
1680,136453.85545,1419328.20245,82.77699999999999
1681,136454.9626,1419328.419,83.1308
1682,136455.5238,1419328.5288,83.29855
1683,136458.8056,1419329.1144,83.00880000000001
1684,136459.3485,1419329.212,83.0149
1685,136459.9036,1419329.3126500002,83.03015
1686,136462.65165,1419329.8159,83.082
1687,136463.20979999998,1419329.92265,83.18265000000001
1688,136465.94565,1419330.4015,82.7282
1689,136466.50685,1419330.5051999998,82.77699999999999
1690,136468.1691,1419330.8285,83.2406
1691,136468.73335,1419330.9352499999,83.34125
1692,136469.2732,1419331.03285,83.35040000000001
1693,136472.0426,1419331.53305,83.28635
1694,136472.58245000002,1419331.63065,83.26805
1695,136475.89475,1419332.2315,83.2101
1696,136478.65195,1419332.72255,82.97525
1697,136479.2101,1419332.8292999999,83.0515
1698,136481.97645,1419333.3417,83.31075000000001
1699,136482.52850000001,1419333.4423500001,83.265
1700,136485.29485,1419333.9456,83.24974999999999
1701,136485.84995,1419334.04625,83.27415
1702,136486.3959,1419334.1469,83.28635
1703,136489.1714,1419334.641,83.04845
1704,136491.37655000002,1419335.0588500001,83.42970000000001
1705,136491.9286,1419335.16255,83.49374999999999
1706,136494.149,1419335.5621,83.4236
1707,136495.2531,1419335.7633999998,83.41445
1708,136495.81125,1419335.8671,83.4175
1709,136499.13575000002,1419336.4588,83.0881
1710,136501.3409,1419336.8583499999,83.00880000000001
1711,136501.896,1419336.9651000001,83.1125
1712,136502.45415,1419337.06575,83.1308
1713,136504.6532,1419337.48055,83.34125
1714,136505.2083,1419337.5812,83.35955
1715,136505.7695,1419337.68185,83.3382
1716,136508.52975,1419338.1820500002,83.17045
1717,136509.63385,1419338.3802999998,83.07894999999999
1718,136511.28694999998,1419338.6914000001,83.28025
1719,136511.839,1419338.7951,83.35345000000001
1720,136514.59315,1419339.2983499998,83.3565
1721,136515.1513,1419339.399,83.3382
1722,136518.4636,1419340.0029,83.26195
1723,136519.01870000002,1419340.10355,83.2223
1724,136517.7194,1419340.1005000002,83.29245
1725,136517.1765,1419339.99985,83.31075000000001
1726,136516.6214,1419339.8992,83.32905
1727,136513.86725,1419339.399,83.37175
1728,136513.30909999998,1419339.2983499998,83.40835000000001
1729,136512.754,1419339.1977,83.37175
1730,136511.1009,1419338.8927,83.29855
1731,136510.00595000002,1419338.6853,83.10335
1732,136507.8008,1419338.2888,83.2345
1733,136507.2457,1419338.18815,83.25585000000001
1734,136503.92729999998,1419337.58425,83.2833
1735,136503.3722,1419337.4775,83.19484999999999
1736,136500.61195,1419336.9651000001,82.98745000000001
1737,136500.066,1419336.8675,83.00880000000001
1738,136499.5109,1419336.76685,83.0515
1739,136498.40375,1419336.57775,83.26195
1740,136497.84255,1419336.4770999998,83.38700000000001
1741,136497.28745,1419336.3795,83.45105000000001
1742,136494.52415,1419335.87625,83.4175
1743,136490.65065,1419335.16865,83.28939999999999
1744,136490.1047,1419335.0619,83.13995000000001
1745,136489.54655,1419334.9582,83.021
1746,136488.4455,1419334.76605,83.21620000000001
1747,136487.3292,1419334.5647500001,83.25585000000001
1748,136486.7863,1419334.46715,83.27415
1749,136485.12405,1419334.1591,83.1552
1750,136484.56895000002,1419334.0614999998,83.20705
1751,136484.0108,1419333.96085,83.23755
1752,136481.2536,1419333.4637,83.26805
1753,136480.6924,1419333.3539000002,83.0942
1754,136480.1495,1419333.25325,83.0515
1755,136477.9352,1419332.8476,82.99355
1756,136477.37399999998,1419332.74695,83.0149
1757,136476.83415,1419332.6523999998,83.09115
1758,136476.27905,1419332.5548,83.16130000000001
1759,136475.18104999998,1419332.35655,83.1979
1760,136474.62595000002,1419332.25895,83.24974999999999
1761,136474.0678,1419332.16135,83.29855
1762,136471.3167,1419331.6581,83.2467
1763,136470.77075,1419331.5605000001,83.21315
1764,136470.22175,1419331.4629000002,83.265
1765,136467.4615,1419330.9505,83.03625
1766,136466.90639999998,1419330.84375,82.87154999999998
1767,136466.3452,1419330.7370000002,82.78615
1768,136465.2472,1419330.5357000001,82.75564999999999
1769,136464.69514999999,1419330.4411499999,82.82275
1770,136461.95625,1419329.9562,83.0942
1771,136461.41335000002,1419329.8525,82.9722
1772,136460.85825,1419329.7488,82.9417
1773,136458.11935,1419329.2577499999,83.0881
1774,136457.5673,1419329.1571,83.08505000000001
1775,136457.02135,1419329.0655999999,83.26805
1776,136454.27025,1419328.5532,82.9417
1777,136453.706,1419328.4434,82.7709
1778,136452.0651,1419328.1445000002,82.7282
1779,136451.53135,1419328.05605,82.8868
1780,136449.35365,1419327.6717500002,83.16435
1781,136448.2648,1419327.4704500001,83.11859999999999
1782,136444.9891,1419326.87875,83.10640000000001
1783,136444.44315,1419326.7781,83.10640000000001
1784,136443.8911,1419326.6774499998,83.10335
1785,136443.3604,1419326.5829,83.1308
1786,136441.201,1419326.20165,83.4236
1787,136440.6459,1419326.101,83.37175
1788,136438.639,1419326.03085,83.36564999999999
1789,136439.188,1419326.12845,83.35345000000001
1790,136439.7309,1419326.2260500002,83.31075000000001
1791,136441.9025,1419326.62255,83.326
1792,136442.4454,1419326.7170999998,83.2345
1793,136442.9883,1419326.8147,83.17349999999999
1794,136445.71195,1419327.3088,83.10945
1795,136446.26095,1419327.4064000002,83.08505000000001
1796,136446.8008,1419327.5070500001,83.0942
1797,136447.3498,1419327.6076999998,83.1125
1798,136448.44475,1419327.809,83.1552
1799,136449.54885,1419328.01335,83.2223
1800,136450.09175000002,1419328.1139999998,83.28025
1801,136450.6377,1419328.2116,83.17045
1802,136453.35525,1419328.69045,82.7831
1803,136455.58175,1419329.11745,83.326
1804,136456.1338,1419329.2181,83.2833
1805,136458.86354999998,1419329.70305,83.0149
1806,136459.41865,1419329.8067500002,83.0149
1807,136459.9585,1419329.90435,82.9966
1808,136462.7279,1419330.4137,83.1308
1809,136463.2647,1419330.5143499998,83.1308
1810,136463.82285,1419330.61195,83.07589999999999
1811,136468.23315000001,1419331.4263,83.26805
1812,136468.78825,1419331.53,83.35345000000001
1813,136469.3342,1419331.63065,83.34125
1814,136472.10055,1419332.1339,83.31075000000001
1815,136472.64345,1419332.2315,83.28635
1816,136473.2016,1419332.33215,83.28635
1817,136475.9588,1419332.8292999999,83.17045
1818,136476.5139,1419332.92995,83.11859999999999
1819,136478.71600000001,1419333.3295,83.04845
1820,136479.2772,1419333.4301500001,83.03015
1821,136481.4976,1419333.8480000002,83.33515
1822,136482.03745,1419333.94865,83.35040000000001
1823,136482.59865,1419334.0492999998,83.32294999999999
1824,136483.15375,1419334.1469,83.28025
1825,136485.3589,1419334.55255,83.27109999999999
1826,136485.91705,1419334.6532,83.29855
1827,136486.47825000001,1419334.7569,83.29855
1828,136488.6834,1419335.1534,83.1308
1829,136490.3426,1419335.4584,83.1918
1830,136490.9038,1419335.5682,83.39615
1831,136491.4589,1419335.6719,83.4175
1832,136492.0079,1419335.7695000002,83.40835000000001
1833,136492.55995,1419335.8732,83.43275
1834,136495.32630000002,1419336.3764499999,83.4236
1835,136495.88444999998,1419336.4801500002,83.42970000000001
1836,136496.4426,1419336.58385,83.42970000000001
1837,136499.20895,1419337.0749,83.08505000000001
1838,136500.8712,1419337.3738,82.9844
1839,136501.42630000002,1419337.48055,83.04845
1840,136501.97225,1419337.5812,83.13385
1841,136502.53040000002,1419337.68185,83.1308
1842,136504.74165,1419338.0997,83.33210000000001
1843,136505.28454999998,1419338.20035,83.3565
1844,136505.83965,1419338.301,83.32294999999999
1845,136506.40085,1419338.4016500001,83.2955
1846,136509.16415,1419338.8988,83.0576
1847,136511.3571,1419339.3136000002,83.36564999999999
1848,136511.91220000002,1419339.4173,83.4053
1849,136514.6694,1419339.92055,83.34125
1850,136515.2245,1419340.0242500002,83.3382
1851,136515.76739999998,1419340.12185,83.33210000000001
1852,136518.5368,1419340.6251,83.20095
1853,136519.0797,1419340.7226999998,83.18875
1854,136519.63785,1419340.8203,83.07285
1855,136520.196,1419340.92705,83.143
1856,136519.8239,1419341.11005,83.1125
1857,136518.72285,1419340.9118,83.19484999999999
1858,136517.61875,1419340.71355,83.2833
1859,136516.5055,1419340.51225,83.29855
1860,136515.95955,1419340.4116,83.32905
1861,136513.74525,1419340.0089999998,83.3626
1862,136513.2054,1419339.9114,83.35955
1863,136510.9911,1419339.5026999998,83.31685
1864,136510.43295,1419339.399,83.2284
1865,136508.23085,1419338.99335,83.2223
1866,136507.6727,1419338.8927,83.2589
1867,136507.1115,1419338.7951,83.34125
1868,136506.5686,1419338.69445,83.34734999999999
1869,136503.80835,1419338.1851000001,83.20095
1870,136503.25325,1419338.0814,83.17654999999999
1871,136498.8277,1419337.27315,83.20400000000001
1872,136498.26345,1419337.1786000002,83.35955
1873,136497.7053,1419337.081,83.48765
1874,136497.15935,1419336.98035,83.43275
1875,136494.38385,1419336.4740499998,83.42970000000001
1876,136493.8379,1419336.3764499999,83.46935
1877,136488.85115,1419335.45535,83.1674
1878,136487.73485,1419335.2570999998,83.3077
1879,136487.19195,1419335.15645,83.24365
1880,136484.4134,1419334.6501500001,83.22535
1881,136483.87050000002,1419334.55255,83.2467
1882,136479.98785,1419333.8418999999,83.1247
1883,136478.3317,1419333.5369,83.0271
1884,136477.77354999998,1419333.4332,83.0149
1885,136476.13264999999,1419333.14345,83.1857
1886,136475.0194,1419332.9391,83.1918
1887,136474.47345000002,1419332.8414999999,83.21315
1888,136473.91835,1419332.74085,83.2345
1889,136471.16115,1419332.24065,83.2589
1890,136470.05095,1419332.03935,83.2833
1891,136467.8519,1419331.6337,83.16435
1892,136465.62845000002,1419331.2127999999,82.7282
1893,136465.0886,1419331.1152,82.7587
1894,136464.53655,1419331.0176000001,82.82885
1895,136463.9845,1419330.9261,83.021
1896,136461.7946,1419330.5326500002,83.09115
1897,136461.24255,1419330.4259,83.01795
1898,136460.68135,1419330.3222,82.98134999999999
1899,136460.14455,1419330.2245999998,82.98134999999999
1900,136457.94245,1419329.8281,83.0576
1901,136455.2127,1419329.34315,83.3199
1902,136452.44329999998,1419328.8155,82.8014
1903,136451.9004,1419328.71485,82.77395
1904,136451.35139999999,1419328.6172500001,82.81054999999999
1905,136450.81155,1419328.5288,83.04845
1906,136447.53585000001,1419327.9371,83.1308
1907,136444.81220000001,1419327.43995,83.10029999999999
1908,136444.26015,1419327.3392999999,83.0881
1909,136443.72639999999,1419327.2417000001,83.06675
1910,136436.3149,1419326.07965,83.36564999999999
1911,136436.8456,1419326.17725,83.37175
1912,136437.3946,1419326.2779,83.37480000000001
1913,136437.9375,1419326.3755,83.37480000000001
1914,136440.09995,1419326.772,83.36564999999999
1915,136440.65505,1419326.8757,83.43275
1916,136441.19795,1419326.9763500001,83.43885
1917,136442.81445,1419327.26,83.1674
1918,136443.34514999998,1419327.35455,83.11555
1919,136446.08405,1419327.85475,83.10335
1920,136446.61475,1419327.9523500002,83.10640000000001
1921,136449.36585,1419328.4617,83.24974999999999
1922,136449.90265,1419328.5592999998,83.27720000000001
1923,136450.45165,1419328.6569,83.16130000000001
1924,136453.1631,1419329.1357500001,82.8136
1925,136453.7243,1419329.2425,82.88374999999999
1926,136454.27635,1419329.3492500002,83.01185000000001
1927,136456.47235,1419329.761,83.28635
1928,136457.02745,1419329.86165,83.23145
1929,136457.5734,1419329.95315,83.082
1930,136462.5083,1419330.859,83.10335
1931,136463.06034999999,1419330.9566,83.08505000000001
1932,136466.35434999998,1419331.5483000001,82.8014
1933,136466.90945,1419331.652,82.88374999999999
1934,136467.45845,1419331.75875,82.99050000000001
1935,136470.2126,1419332.2681,83.1491
1936,136470.7738,1419332.3779,83.28025
1937,136472.4269,1419332.6768,83.2223
1938,136472.9881,1419332.78355,83.3138
1939,136475.7392,1419333.2807,83.1674
1940,136476.29735,1419333.3783000002,83.10640000000001
1941,136476.8372,1419333.47285,83.00880000000001
1942,136479.6127,1419333.9822,83.06065
1943,136482.376,1419334.5007,83.33515
1944,136485.1393,1419334.99785,83.13995000000001
1945,136485.69135,1419335.1046,83.32294999999999
1946,136486.2556,1419335.2083,83.32905
1947,136489.00365,1419335.7085,83.0942
1948,136489.56485,1419335.80915,83.0393
1949,136490.10775,1419335.9098,83.0881
1950,136492.88325,1419336.4344,83.47545
1951,136493.42614999998,1419336.5320000001,83.4663
1952,136495.08535,1419336.83395,83.43275
1953,136495.64655,1419336.9345999998,83.4358
1954,136496.20165,1419337.0383000001,83.44189999999999
1955,136498.968,1419337.53545,83.18265000000001
1956,136499.52615,1419337.6330499998,83.07285
1957,136500.07210000002,1419337.73065,82.98134999999999
1958,136502.8293,1419338.24305,83.13995000000001
1959,136505.04055,1419338.6609,83.37785
1960,136505.5987,1419338.7585,83.326
1961,136508.35895,1419339.26175,83.20095
1962,136508.92015,1419339.35935,83.0698
1963,136509.46,1419339.46305,83.1369
1964,136510.02120000002,1419339.5636999998,83.1369
1965,136512.21110000001,1419339.9785,83.40835000000001
1966,136512.76315,1419340.0791500001,83.40225
1967,136517.1704,1419340.8874,83.32905
1968,136517.7316,1419340.9880499998,83.2833
1969,136518.2867,1419341.08565,83.2101
1970,136518.8357,1419341.18325,83.1247
1971,136520.25395,1419341.7292000002,83.1491
1972,136519.708,1419341.62855,83.143
1973,136518.59780000002,1419341.42725,83.13385
1974,136516.9386,1419341.12835,83.2955
1975,136515.2794,1419340.82335,83.31075000000001
1976,136514.73955,1419340.72575,83.32294999999999
1977,136514.17835,1419340.6251,83.3382
1978,136511.4242,1419340.12185,83.4114
1979,136510.86604999998,1419340.01815,83.3382
1980,136510.31399999998,1419339.9114,83.22535
1981,136507.5507,1419339.40815,83.3016
1982,136506.9956,1419339.3074999999,83.326
1983,136506.44965,1419339.2099,83.35040000000001
1984,136504.7935,1419338.9049,83.3077
1985,136502.02104999998,1419338.3864000002,83.0881
1986,136501.4812,1419338.28575,83.0393
1987,136500.91999999998,1419338.1820500002,83.0149
1988,136499.81895000002,1419337.98075,83.00269999999999
1989,136499.26385,1419337.8861999998,83.1857
1990,136498.15365,1419337.69405,83.4785
1991,136497.5955,1419337.5934,83.4846
1992,136497.0404,1419337.4897,83.4358
1993,136496.49445,1419337.3890499999,83.44800000000001
1994,136494.2771,1419336.9834,83.4358
1995,136493.173,1419336.7821,83.41445
1996,136492.05975000001,1419336.5808,83.4053
1997,136491.51380000002,1419336.4801500002,83.4236
1998,136490.95870000002,1419336.3764499999,83.34125
1999,136488.19235,1419335.86405,83.17654999999999
